T,rb,bed,0.0015503875968992248
T,rb,ben,0.0015503875968992248
T,``,np,0.02364864864864865
T,np-tl,bedz,0.058823529411764705
T,at,nn$,0.01862464183381089
T,vbg,np$,0.0028735632183908046
T,dti,'',0.037037037037037035
T,vbn,nns,0.029197080291970802
T,``,ppss+ber,0.02027027027027027
T,``,ppss+bem,0.030405405405405407
T,dti,jjr,0.07407407407407407
T,ppss,'',0.014150943396226415
T,pp$-tl,jj-tl,1.0
T,ppo,jj,0.02120141342756184
T,dod*,ppss,0.04
T,nn-tl,np-tl,0.029411764705882353
T,nr,rb,0.1111111111111111
T,cc,wrb,0.00718132854578097
T,nn-tl,np,0.16176470588235295
T,pp$$,bedz,1.0
T,in,ql,0.003536067892503536
T,at,nns,0.053724928366762174
T,vbn,nn$,0.0036496350364963502
T,nn-tl,nn,0.014705882352941176
T,ppo,pp$,0.01060070671378092
T,dod,bedz,0.04
T,nn,in,0.19106463878326996
T,nn+hvz,vbn,1.0
T,dti,nn,0.2962962962962963
T,",",vb,0.0193756727664155
T,at,rb,0.002148997134670487
T,nps,bed,0.5
T,md*,do,0.10526315789473684
T,at,'',0.0007163323782234957
T,dt,nn-tl,0.014705882352941176
T,<s>,wrb+bez,0.0008539709649871904
T,--,vbd,0.022222222222222223
T,--,vbg,0.06666666666666667
T,--,vbn,0.022222222222222223
T,``,ppss,0.125
T,bez,in,0.07692307692307693
T,pn,jj,0.03333333333333333
T,*,at,0.04081632653061224
T,ex,bedz,0.5
T,nns,to,0.005607476635514018
T,vbn,nr$,0.0036496350364963502
T,",",dti,0.001076426264800861
T,",",dts,0.001076426264800861
T,doz,vb,0.3333333333333333
T,",",dtx,0.001076426264800861
T,ppss,rb,0.03773584905660377
T,",",``,0.02583423035522067
T,at,``,0.0007163323782234957
T,wps,vb,0.034482758620689655
T,cs,cs,0.035555555555555556
T,nn$,beg,0.027777777777777776
T,.,.,0.0007598784194528875
T,ppss+md,vb,0.7391304347826086
T,cs,cd,0.008888888888888889
T,cc,hvd,0.003590664272890485
T,hvz,nn,0.4
T,*,be,0.04081632653061224
T,rp,pp$,0.05025125628140704
T,<s>,vb,0.008539709649871904
T,jjr,rb,0.05
T,hvd,jj,0.01639344262295082
T,bez*,pn,0.5
T,ap,wps,0.010526315789473684
T,nn-tl,cd-tl,0.029411764705882353
T,jj,to,0.01335113484646195
T,),bedz,0.14285714285714285
T,pp$,abn,0.002551020408163265
T,hvz,pp$,0.2
T,<s>,ppss+hv,0.0025619128949615714
T,bedz,dti,0.009523809523809525
T,cc,bed,0.0017953321364452424
T,at,nn,0.6067335243553008
T,rp,ap,0.005025125628140704
T,rp,at,0.07537688442211055
T,at,np,0.02005730659025788
T,ppo,abn,0.01060070671378092
T,ppo,in,0.12014134275618374
T,cs,ppss,0.08444444444444445
T,nn,pps,0.01188212927756654
T,--,pn,0.044444444444444446
T,wps,vbz,0.10344827586206896
T,nns,nns,0.001869158878504673
T,<s>,dt,0.01964133219470538
T,rb,md,0.006201550387596899
T,in,pn,0.002828854314002829
T,cc,pn,0.003590664272890485
T,rp,wrb,0.005025125628140704
T,wdt,bedz,0.08620689655172414
T,<s>,do,0.0017079419299743809
T,dtx,bedz,0.5
T,nn,pp$,0.0019011406844106464
T,md,do,0.05154639175257732
T,in,dtx,0.0007072135785007072
T,",",bedz,0.008611410118406888
T,in,dts,0.006364922206506365
T,vbg,in,0.1925287356321839
T,in,dti,0.004243281471004243
T,bez,to,0.038461538461538464
T,:,np+bez,0.030303030303030304
T,pps,bedz,0.1589958158995816
T,np,nns,0.006734006734006734
T,abx,nns,0.375
T,rb,do*,0.0015503875968992248
T,vbn,in,0.23357664233576642
T,ppss+ber,vbg,0.25
T,in,rbr,0.0007072135785007072
T,ppss+ber,vbn,0.05
T,``,od,0.0033783783783783786
T,at,nr-tl,0.0014326647564469914
T,nn-tl,cc,0.08823529411764706
T,(,cc,0.14285714285714285
T,cc,ppss+hv,0.005385996409335727
T,rbr,rb,0.05263157894736842
T,dt+bez,cd,0.1111111111111111
T,in,cd-tl,0.0007072135785007072
T,rbr,rp,0.05263157894736842
T,",",ap,0.001076426264800861
T,",",at,0.05382131324004306
T,doz,dt,0.3333333333333333
T,ppss,md,0.07075471698113207
T,ql,rb+cs,0.011764705882352941
T,vbd,wrb,0.005241090146750524
T,nn,jj,0.0019011406844106464
T,dti,ap,0.1111111111111111
T,cs,rb,0.017777777777777778
T,',.,0.5
T,ben,jj,0.13333333333333333
T,``,bez,0.006756756756756757
T,jj,in,0.07076101468624833
T,``,ber,0.006756756756756757
T,``,fw-nn,0.0033783783783783786
T,abn,np,0.05263157894736842
T,``,at,0.04391891891891892
T,at,ql,0.009312320916905445
T,abn,nn,0.05263157894736842
T,vb,jj-tl,0.002061855670103093
T,hvg,at,1.0
T,vbn,ppss+ber,0.0036496350364963502
T,rb,qlp,0.0031007751937984496
T,rp,nn,0.005025125628140704
T,vb,vb,0.008247422680412371
T,``,wdt+do+pps,0.0033783783783783786
T,rp,np,0.005025125628140704
T,rp,nr,0.010050251256281407
T,hvz,at,0.2
T,uh,uh,0.045454545454545456
T,dod,pps,0.04
T,wrb,ber*,0.011904761904761904
T,dt,bedz,0.08088235294117647
T,dod,ppo,0.04
T,pn,wps,0.03333333333333333
T,rb,'',0.05736434108527132
T,wrb,bedz,0.011904761904761904
T,dti,nns,0.1111111111111111
T,nn,do,0.0014258555133079848
T,ap,md*,0.010526315789473684
T,nn,dt,0.0014258555133079848
T,ppl,cs,0.045454545454545456
T,pps+hvz,vbn,0.5
T,np,vbd,0.2996632996632997
T,np,vbg,0.0016835016835016834
T,(,rb,0.14285714285714285
T,np,vbn,0.0016835016835016834
T,--,cc,0.1111111111111111
T,nn,ppss+ber,0.0004752851711026616
T,rb,pp$,0.007751937984496124
T,vb,ppss+md,0.004123711340206186
T,--,cs,0.08888888888888889
T,'',--,0.003389830508474576
T,hv,vbn,0.2903225806451613
T,pn,bedz,0.03333333333333333
T,vbd,np$,0.0020964360587002098
T,cc,cd,0.01436265709156194
T,<s>,uh,0.004269854824935952
T,hv,vbg,0.03225806451612903
T,cd,'',0.010309278350515464
T,dt+bez,rb,0.1111111111111111
T,vbg,hvd,0.0028735632183908046
T,cc,cs,0.02154398563734291
T,vb,wrb,0.002061855670103093
T,vbg,vbn,0.0028735632183908046
T,in,at,0.4115983026874116
T,hvd,ppo,0.00819672131147541
T,vbg,vbg,0.0028735632183908046
T,ap,jj,0.042105263157894736
T,vbd,ppss+md,0.0010482180293501049
T,vbd,in,0.16981132075471697
T,nr-tl,",",0.25
T,rb,pps,0.040310077519379844
T,*,cs,0.04081632653061224
T,rb,ppl,0.0015503875968992248
T,nn$,ql,0.027777777777777776
T,pp$,jj,0.1326530612244898
T,hvd,vbn,0.47540983606557374
T,in,abx,0.0014144271570014145
T,vb,hv,0.002061855670103093
T,bedz,rbr,0.004761904761904762
T,nn,dt+bez,0.0004752851711026616
T,rp,'',0.010050251256281407
T,do,",",0.06666666666666667
T,``,pn,0.013513513513513514
T,``,jj-nc,0.0033783783783783786
T,cs,ex,0.008888888888888889
T,do*,vb,0.7391304347826086
T,nn-tl,wps,0.014705882352941176
T,np,dod,0.003367003367003367
T,bedz,",",0.004761904761904762
T,vbg+to,hv,0.07692307692307693
T,abx,pp$,0.125
T,(,dt,0.14285714285714285
T,*,",",0.02040816326530612
T,nn,nns$,0.0004752851711026616
T,pps,hvd,0.07322175732217573
T,cs,abn,0.008888888888888889
T,cc,ql,0.008976660682226212
T,<s>,*,0.0034158838599487617
T,``,wrb+dod*,0.0033783783783783786
T,wrb,pps,0.2976190476190476
T,rb,nn,0.004651162790697674
T,bedz,nn,0.014285714285714285
T,*,ql,0.061224489795918366
T,wdt+do+pps,vb,1.0
T,wdt,cs,0.017241379310344827
T,np-tl,nn-tl,0.5294117647058824
T,bedz,np,0.01904761904761905
T,rb,nr,0.0031007751937984496
T,to,hv,0.01744186046511628
T,rb,np,0.004651162790697674
T,rp,nns,0.005025125628140704
T,",",nn-tl,0.004305705059203444
T,ppl,rp,0.13636363636363635
T,wdt,ber,0.034482758620689655
T,jj,jj,0.06008010680907877
T,",",pps,0.09257265877287406
T,wdt,bez,0.05172413793103448
T,vb,dts,0.002061855670103093
T,ppl,rb,0.09090909090909091
T,``,be,0.010135135135135136
T,at,pn,0.0014326647564469914
T,vbn,to,0.043795620437956206
T,abn,in,0.10526315789473684
T,",",pn,0.002152852529601722
T,nns,vbd,0.08037383177570094
T,nns,vbg,0.016822429906542057
T,nn,bed,0.0028517110266159697
T,hvd,pps,0.00819672131147541
T,pps+bez,dt,0.15384615384615385
T,nns,vbn,0.005607476635514018
T,",",pp$,0.02045209903121636
T,qlp,cs,0.25
T,nn,bez,0.0042775665399239545
T,in,nns$,0.0007072135785007072
T,dod*,hv,0.08
T,pps,:,0.0020920502092050207
T,vbn,rb,0.040145985401459854
T,wrb,rb,0.011904761904761904
T,",",hvd,0.005382131324004306
T,jj,nn+bez,0.0013351134846461949
T,hvd,ben,0.1721311475409836
T,dt,md,0.014705882352941176
T,jj,dt,0.0013351134846461949
T,cc,np$,0.003590664272890485
T,nns,rb,0.03551401869158879
T,np$,cc,0.02
T,cs,at,0.2577777777777778
T,do,ppss,0.13333333333333333
T,nns,rp,0.005607476635514018
T,nr,'',0.2222222222222222
T,nn,ex,0.0004752851711026616
T,dod,dt,0.08
T,md*,hv,0.05263157894736842
T,ppo,wdt,0.0035335689045936395
T,rb+cs,vb,1.0
T,wrb,dt,0.011904761904761904
T,uh,",",0.4090909090909091
T,abx,at,0.125
T,vbd,jj,0.016771488469601678
T,in,ap,0.002828854314002829
T,abn,pps,0.05263157894736842
T,",",ppss+ber,0.001076426264800861
T,nps,",",0.5
T,ap,in,0.08421052631578947
T,hv,to,0.0967741935483871
T,",",ppss+bem,0.0032292787944025836
T,wdt+bez,at,0.6
T,jjt,to,0.07692307692307693
T,nns,--,0.003738317757009346
T,nn$,rb,0.027777777777777776
T,vb,in,0.13402061855670103
T,wdt+ber,ppss,1.0
T,vbg,ppss+ber,0.005747126436781609
T,be,nn,0.023809523809523808
T,jj-nc,'',1.0
T,np,np-tl,0.0016835016835016834
T,abn,pp$,0.05263157894736842
T,nn-tl,bedz,0.029411764705882353
T,``,do,0.0033783783783783786
T,cc,vbz,0.0017953321364452424
T,cc,vbd,0.22082585278276481
T,cc,vbg,0.03231597845601436
T,bez,vbn,0.038461538461538464
T,cc,vbn,0.01615798922800718
T,rb,to,0.017054263565891473
T,bez,vbg,0.038461538461538464
T,nn,vbz,0.0009505703422053232
T,cc,vb,0.03949730700179533
T,bed,ap,0.0425531914893617
T,bed,at,0.0851063829787234
T,wrb,ppss+ber,0.011904761904761904
T,nn,vbn,0.008079847908745247
T,np-tl,at-tl,0.058823529411764705
T,nn,vbg,0.009505703422053232
T,nn,vbd,0.06939163498098859
T,*,vb,0.3469387755102041
T,rb,ppss+md,0.0015503875968992248
T,in,rb,0.014144271570014143
T,bedz,in,0.05714285714285714
T,vbd,dt,0.006289308176100629
T,<s>,jj,0.015371477369769428
T,vbz,cd,0.058823529411764705
T,ppss,do*,0.0660377358490566
T,pps+hvz,ben,0.5
T,dt,vbd,0.007352941176470588
T,np,cs,0.005050505050505051
T,ppss,dod,0.009433962264150943
T,(,pps,0.14285714285714285
T,np,cd,0.0016835016835016834
T,np,cc,0.03367003367003367
T,dti,ql,0.037037037037037035
T,hv,ppo,0.0967741935483871
T,in,ppo,0.07708628005657708
T,in,ppl,0.0049504950495049506
T,cs,dti,0.013333333333333334
T,ppss+ber,in,0.05
T,hvd,dt,0.00819672131147541
T,bez,np,0.038461538461538464
T,in,pp$,0.11032531824611033
T,nn-tl,',0.014705882352941176
T,nn-tl,.,0.10294117647058823
T,nn-tl,",",0.16176470588235295
T,),vbd,0.14285714285714285
T,nn,md*,0.0009505703422053232
T,md,hv,0.1134020618556701
T,nn,bedz,0.026615969581749048
T,nn,wrb,0.006178707224334601
T,dt+bez,at,0.1111111111111111
T,",",cc,0.15392895586652314
T,",",cd,0.006458557588805167
T,ap,to,0.031578947368421054
T,",",cs,0.038751345532831
T,do*,ppss,0.13043478260869565
T,rbr,wrb,0.05263157894736842
T,<s>,np$,0.0034158838599487617
T,nr$,nns,1.0
T,np$-tl,jjt,0.25
T,<s>,nns,0.005977796754910333
T,rp,bedz,0.005025125628140704
T,hvd,*,0.00819672131147541
T,hvd,.,0.00819672131147541
T,cs,pn,0.013333333333333334
T,nns,cs,0.014953271028037384
T,vbd,rbr,0.0041928721174004195
T,ql,jj,0.5882352941176471
T,nns,cc,0.09345794392523364
T,nn,to,0.013307984790874524
T,dti,cd,0.037037037037037035
T,do,.,0.06666666666666667
T,``,cd,0.0033783783783783786
T,<s>,nn+bez,0.0008539709649871904
T,wdt,hvd,0.017241379310344827
T,``,cc,0.04054054054054054
T,cs,ppss+md,0.0044444444444444444
T,",",ql,0.005382131324004306
T,nn$,nns,0.1111111111111111
T,wps,bedz,0.06896551724137931
T,dt,ap$,0.007352941176470588
T,vbg,--,0.0028735632183908046
T,np$-tl,nns,0.25
T,",",md,0.002152852529601722
T,dt,nn,0.4411764705882353
T,ppls,.,1.0
T,dt,np,0.014705882352941176
T,rb,ppss+bem,0.0015503875968992248
T,np,md,0.005050505050505051
T,ppss,ql,0.0047169811320754715
T,",",bed,0.001076426264800861
T,<s>,jj-tl,0.005123825789923143
T,jjr,cc,0.05
T,at,vbn,0.015759312320916905
T,at,vbg,0.020773638968481375
T,pn,in,0.26666666666666666
T,nns,'',0.028037383177570093
T,nr$-tl,jjt,1.0
T,nns,ql,0.001869158878504673
T,pps+bez,abn,0.07692307692307693
T,--,at,0.08888888888888889
T,nr,dt,0.037037037037037035
T,nr-tl,nn,0.25
T,np,pps,0.003367003367003367
T,np,ppl,0.0016835016835016834
T,ppss,.,0.014150943396226415
T,wdt,ppss+hv,0.017241379310344827
T,cs,dts,0.0044444444444444444
T,at,jjs,0.0014326647564469914
T,at,jjr,0.00501432664756447
T,at,jjt,0.0064469914040114614
T,cc,at,0.10771992818671454
T,cc,wps,0.0017953321364452424
T,cc,ap,0.0017953321364452424
T,<s>,nn-tl,0.005123825789923143
T,vbz,rb,0.058823529411764705
T,nn,--,0.0076045627376425855
T,ppo,--,0.007067137809187279
T,wrb,pp$,0.047619047619047616
T,vbz,rp,0.058823529411764705
T,wps,md,0.06896551724137931
T,*,ap,0.04081632653061224
T,vbn,--,0.0036496350364963502
T,md,ppss,0.061855670103092786
T,in,cd,0.019094766619519095
T,in,cc,0.004243281471004243
T,hv*,hvn,0.16666666666666666
T,vbd,nns,0.009433962264150943
T,vbn,rbr,0.0036496350364963502
T,cc,wdt+ber,0.0017953321364452424
T,np,rb,0.016835016835016835
T,vb,jj,0.02268041237113402
T,dt,pn,0.007352941176470588
T,in,vb,0.0021216407355021216
T,ppo,ppss,0.01060070671378092
T,``,rp,0.0033783783783783786
T,``,abn,0.0033783783783783786
T,``,rb,0.08108108108108109
T,cc,bedz,0.003590664272890485
T,",",wps,0.005382131324004306
T,cc,ppss+md,0.005385996409335727
T,:,ppss,0.030303030303030304
T,nn$,jjr,0.027777777777777776
T,jj,--,0.00801068090787717
T,vbg,to,0.034482758620689655
T,<s>,ppss+ber,0.0008539709649871904
T,<s>,ppss+bem,0.0008539709649871904
T,ppo,vb,0.04240282685512368
T,cd,nn,0.12371134020618557
T,hv,ben,0.06451612903225806
T,nn-tl,nns,0.029411764705882353
T,rb,hv,0.0031007751937984496
T,dt,ap,0.029411764705882353
T,<s>,in,0.0444064901793339
T,wdt,at,0.1206896551724138
T,:,cd,0.030303030303030304
T,np,.,0.06060606060606061
T,np,",",0.1026936026936027
T,cd,:,0.010309278350515464
T,np,(,0.0016835016835016834
T,np,),0.0016835016835016834
T,pps,md,0.08158995815899582
T,ql,in,0.011764705882352941
T,vbn,rp,0.06569343065693431
T,np,:,0.0016835016835016834
T,vbg,wrb,0.0028735632183908046
T,vbn,ppl,0.0072992700729927005
T,vbn,ppo,0.04744525547445255
T,cc,ppss+bem,0.003590664272890485
T,dt,vbn,0.007352941176470588
T,dt,vbg,0.014705882352941176
T,vbn,pps,0.010948905109489052
T,",",rb,0.0527448869752422
T,``,dt,0.033783783783783786
T,ppss+bem,jj,0.1
T,vbn,vbd,0.0036496350364963502
T,vbn,vbg,0.010948905109489052
T,ber,ppss,0.375
T,bem,vbg,1.0
T,ppl,'',0.09090909090909091
T,ppss+ber,*,0.15
T,pn,at,0.016666666666666666
T,ppss+ber,jj,0.3
T,vbn,pp$,0.010948905109489052
T,bed,rb,0.0851063829787234
T,ppo,dt,0.007067137809187279
T,vbn,dt,0.025547445255474453
T,ppss,vb,0.25943396226415094
T,uh,rb,0.022727272727272728
T,ben,",",0.03333333333333333
T,wrb+dod,ppss,1.0
T,vb,:,0.004123711340206186
T,np$,ap,0.04
T,'',in,0.01694915254237288
T,dod*,vb,0.76
T,md,",",0.010309278350515464
T,md,*,0.08247422680412371
T,jjt,nn,0.23076923076923078
T,``,dt+bez,0.010135135135135136
T,nns,pn,0.001869158878504673
T,dt+bez,ppo,0.1111111111111111
T,pp$,jjr,0.002551020408163265
T,",",vbd,0.062432723358449946
T,",",vbg,0.0968783638320775
T,",",vbn,0.011840688912809472
T,vbd,--,0.0010482180293501049
T,wrb,pps+bez,0.011904761904761904
T,cs,nns,0.013333333333333334
T,",",vbz,0.001076426264800861
T,--,pp$,0.022222222222222223
T,be,pp$,0.09523809523809523
T,wdt,rb,0.05172413793103448
T,vbd,to,0.03039832285115304
T,vb,dti,0.004123711340206186
T,cc-tl,pp$-tl,1.0
T,dt,ql,0.007352941176470588
T,jjr,nn,0.35
T,np,md*,0.0016835016835016834
T,jjt,nns,0.23076923076923078
T,jj,pn,0.0013351134846461949
T,dti,rbr,0.037037037037037035
T,--,pps,0.022222222222222223
T,in,nn-tl,0.007072135785007072
T,cs,",",0.008888888888888889
T,dt,od,0.007352941176470588
T,``,wdt+bez,0.013513513513513514
T,",",nn,0.03767491926803014
T,nn,dod,0.0019011406844106464
T,nn,doz,0.0004752851711026616
T,",",np,0.08826695371367062
T,np$,vbn,0.04
T,cc,to,0.0017953321364452424
T,pps+md,vb,0.8
T,vbn,ppss,0.0036496350364963502
T,rb,bedz,0.0031007751937984496
T,<s>,pps+md,0.0008539709649871904
T,vbz,at,0.11764705882352941
T,cd,in,0.17525773195876287
T,*,to,0.08163265306122448
T,:,``,0.5454545454545454
T,rb,in,0.13178294573643412
T,jj,wrb,0.0026702269692923898
T,bez,pp$,0.038461538461538464
T,",",*,0.002152852529601722
T,<s>,md*,0.0008539709649871904
T,nns,dod*,0.001869158878504673
T,np,ap,0.0016835016835016834
T,dt,ppss,0.014705882352941176
T,hvd,to,0.06557377049180328
T,abn,",",0.05263157894736842
T,abn,.,0.02631578947368421
T,hv,rb,0.03225806451612903
T,pps,bez,0.0041841004184100415
T,:,rb,0.030303030303030304
T,jjs,nn,1.0
T,<s>,vbd,0.0034158838599487617
T,<s>,vbg,0.007685738684884714
T,in,jj-tl,0.005657708628005658
T,pps,bed,0.0020920502092050207
T,be,rb,0.047619047619047616
T,<s>,vbn,0.0034158838599487617
T,at,nns$,0.0014326647564469914
T,pps,dod,0.016736401673640166
T,(,in,0.14285714285714285
T,nn,pps+md,0.0004752851711026616
T,uh,'',0.25
T,pps,doz,0.0020920502092050207
T,do,in,0.03333333333333333
T,ppss,hv*,0.02358490566037736
T,vbd,wdt,0.0010482180293501049
T,abn,vbn,0.07894736842105263
T,ppo,cc,0.038869257950530034
T,<s>,vb+rp,0.0008539709649871904
T,ppo,cd,0.0035335689045936395
T,ppo,cs,0.053003533568904596
T,hv,pn,0.03225806451612903
T,vb,abn,0.008247422680412371
T,wdt,np,0.034482758620689655
T,bed,cd,0.02127659574468085
T,cs,vbg,0.03111111111111111
T,cs,vbn,0.0044444444444444444
T,ppss,hvd,0.02358490566037736
T,<s>,pps+bez,0.0034158838599487617
T,vb,wrb+dod,0.002061855670103093
T,hv,.,0.06451612903225806
T,cs,vbz,0.0044444444444444444
T,abn,dt,0.10526315789473684
T,rbr,nr,0.05263157894736842
T,pp$,nn,0.5969387755102041
T,dod,at,0.08
T,nn,rbr,0.0004752851711026616
T,wdt,'',0.034482758620689655
T,bed,*,0.02127659574468085
T,bed,.,0.02127659574468085
T,dts,bed,0.05
T,ppss,at,0.0047169811320754715
T,pps,dod*,0.02301255230125523
T,wrb,at,0.13095238095238096
T,wrb,ap,0.011904761904761904
T,nns,at,0.011214953271028037
T,dts,ber,0.05
T,cc,dts,0.003590664272890485
T,dt+bez,ql,0.1111111111111111
T,<s>,abn,0.004269854824935952
T,<s>,abl,0.0008539709649871904
T,nn,ben,0.0004752851711026616
T,nn,vb,0.003326996197718631
T,<s>,abx,0.0008539709649871904
T,ppss,ben,0.0047169811320754715
T,ppss,bem,0.0047169811320754715
T,'',.,0.07796610169491526
T,'',",",0.29491525423728815
T,cd-tl,.,0.3333333333333333
T,<s>,'',0.0008539709649871904
T,abn,jj,0.02631578947368421
T,``,ex,0.0033783783783783786
T,np+bez,rp,0.2
T,'',:,0.003389830508474576
T,ppss,ber,0.018867924528301886
T,pps,vbz,0.010460251046025104
T,ppl,in,0.18181818181818182
T,nn$-tl,nns,0.4
T,pps,vbd,0.5732217573221757
T,",",od,0.001076426264800861
T,wps,hvd,0.3448275862068966
T,rp,jj,0.010050251256281407
T,in,vbn,0.002828854314002829
T,in,vbg,0.019094766619519095
T,jjr,at,0.05
T,bedz,--,0.004761904761904762
T,rb,wrb,0.010852713178294573
T,abn,pps+md,0.02631578947368421
T,ppss,bedz,0.018867924528301886
T,'',np,0.003389830508474576
T,cs,dt,0.044444444444444446
T,jjt,",",0.15384615384615385
T,in,np$,0.012022630834512023
T,nr-tl,hv,0.25
T,ppss+hv,vbn,0.9230769230769231
T,np$-tl,nn-tl,0.25
T,vbg,dt,0.0028735632183908046
T,vbz,pn,0.058823529411764705
T,vb,pps+md,0.002061855670103093
T,be,ql,0.023809523809523808
T,<s>,wdt+bez,0.0008539709649871904
T,vbg,ppl,0.005747126436781609
T,vbg,ppo,0.04885057471264368
T,ap,nn,0.4
T,abn,nns,0.02631578947368421
T,jj-tl,nr-tl,0.08
T,``,wdt,0.02702702702702703
T,ap,np,0.031578947368421054
T,vbd,ppl,0.007337526205450734
T,be,cd,0.023809523809523808
T,vb,ppss+ber,0.004123711340206186
T,vb,ppss+bem,0.002061855670103093
T,pp$,vb,0.002551020408163265
T,vbg,pp$,0.07471264367816093
T,rb,wdt,0.0015503875968992248
T,dt,rb,0.022058823529411766
T,be,cs,0.023809523809523808
T,dt,'',0.04411764705882353
T,rb,dt,0.012403100775193798
T,ppo,pps,0.0035335689045936395
T,",",wrb,0.006458557588805167
T,uh,pps,0.022727272727272728
T,--,uh,0.06666666666666667
T,ql,jjr,0.023529411764705882
T,pp$,ppl,0.002551020408163265
T,jjr,.,0.05
T,jjr,",",0.15
T,at,np$,0.0014326647564469914
T,vbg+to,do,0.3076923076923077
T,ppss+bem,vbg+to,0.15
T,at,jj,0.17335243553008595
T,vbg,rb,0.07471264367816093
T,<s>,od,0.0008539709649871904
T,jjt,'',0.07692307692307693
T,ppss+md,hv,0.043478260869565216
T,ppo,to,0.03180212014134275
T,:,at,0.18181818181818182
T,hvd*,rb,1.0
T,dt+bez,wdt,0.3333333333333333
T,rp,.,0.1407035175879397
T,rp,",",0.07035175879396985
T,bedz,jj,0.1380952380952381
T,at,nn+hvz,0.0007163323782234957
T,dod,pn,0.04
T,at,nps,0.0014326647564469914
T,rb,jj,0.031007751937984496
T,bedz,nns,0.004761904761904762
T,in,od,0.0007072135785007072
T,vbn,pn,0.010948905109489052
T,*,vbg,0.08163265306122448
T,rb,dt+bez,0.0031007751937984496
T,*,vbn,0.061224489795918366
T,pps,cc,0.0020920502092050207
T,rb,vb,0.02635658914728682
T,bez*,wdt,0.25
T,rbr,at,0.05263157894736842
T,cc,jjr,0.003590664272890485
